periodo,id_empresa,seccion_economica,gastos_totales,gasto_gestion_amb,consumo_agua_m3,consumo_energia_kwh,actividad_nombre
2021,19905,Inmobiliarias Y Alquileres,38338048,0,0,0,0
2021,19906,"Actividades Profesionales, Cientificas",11101707,0,0,0,0
2021,19907,Postales Y Correos,312301014,0,0,0,0
2021,19909,Alojamiento,616621,0,0,0,0
2021,19910,Alojamiento,1256966,0,0,0,0
2021,19914,Auxiliares Del Transporte,44603289,0,0,0,0
2021,19915,"Actividades Creativas, Artisticas Y De Entretenim",1791197,0,0,0,0
2021,19916,"Actividades Creativas, Artisticas Y De Entretenim",4074459,12551,1,0,0
2021,19917,Inmobiliarias Y Alquileres,1291481,0,0,0,0
2021,19919,Postales Y Correos,4390144,0,0,0,0
2021,19921,Auxiliares Del Transporte,11897760,8000,0,0,0
2021,19922,"Actividades Profesionales, Cientificas",10339983,0,0,0,0
2021,19923,Postales Y Correos,3344802,0,0,0,0
2021,19924,Postales Y Correos,2823457,0,0,0,0
2021,19925,Postales Y Correos,60986565,0,0,0,0
2021,19926,Postales Y Correos,3119733,0,0,0,0
2021,19927,Inmobiliarias Y Alquileres,1064974,0,0,0,0
2021,19928,Auxiliares Del Transporte,3491892,0,0,0,0
2021,19929,Salud Humana,57756272,0,0,0,0
2021,19930,Salud Humana,15203894,0,0,0,0
2021,19931,Salud Humana,82479997,27596,0,0,0
2021,19932,Salud Humana,61396610,15740,1,1,0
2021,19933,Salud Humana,30788545,0,0,0,0
2021,19934,Salud Humana,20850552,100000,0,0,0
2021,19935,Salud Humana,13371990,19740,0,0,0
2021,19937,Salud Humana,7100923,0,0,0,0
2021,19938,Salud Humana,35118721,0,0,0,0
2021,19939,Salud Humana,7673680,3255,0,0,0
2021,19940,Salud Humana,2199559,0,0,0,0
2021,19941,Salud Humana,6879673,0,0,0,0
2021,19942,Salud Humana,1055837,652,0,0,0
2021,19943,Salud Humana,5520479,873,0,0,0
2021,19944,Salud Humana,9713837,0,0,0,0
2021,19945,Salud Humana,7143422,0,0,0,0
2021,19947,Salud Humana,230785,0,0,0,0
2021,19948,Salud Humana,34160537,0,0,0,0
2021,19949,Salud Humana,2098927,0,0,0,0
2021,19951,Salud Humana,2814086,0,0,0,0
2021,19952,Salud Humana,172384891,0,0,0,0
2021,19953,Salud Humana,15155062,0,0,0,0
2021,19954,Salud Humana,34538213,0,0,0,0
2021,19955,Salud Humana,37191405,0,0,0,0
2021,19956,Salud Humana,9123169,0,0,0,0
2021,19957,Salud Humana,12104064,8589,1,0,0
2021,19959,Salud Humana,10434588,0,0,0,0
2021,19960,Salud Humana,4185147,0,0,0,0
2021,19962,Salud Humana,18400652,11936,0,0,0
2021,19963,Salud Humana,5518592,11936,0,0,0
2021,19964,Salud Humana,11529089,4000,1,1,0
2021,19965,Salud Humana,2306210,0,0,0,0
2021,19966,Salud Humana,7842874,0,0,0,0
2021,19967,Salud Humana,4914301,-49,0,0,0
2021,19968,Salud Humana,5037638,975,1,0,0
2021,19969,Salud Humana,7660000,0,0,0,0
2021,19970,Salud Humana,2089036,1554,1,1,0
2021,19971,Salud Humana,3922249,0,0,0,0
2021,19972,Salud Humana,2625894,0,0,0,0
2021,19973,Salud Humana,19987670,0,0,0,0
2021,19974,Salud Humana,3152260,3518,0,1,0
2021,19975,Salud Humana,8266589,0,0,0,0
2021,19976,Salud Humana,5801928,0,0,0,0
2021,19977,Salud Humana,7330765,62,0,0,0
2021,19978,Salud Humana,6663416,0,0,0,0
2021,19979,Salud Humana,1647198,0,0,0,0
2021,19980,Salud Humana,5387455,25992,0,1,0
2021,19981,Salud Humana,2703769,0,0,0,0
2021,19982,Salud Humana,6445002,0,0,0,0
2021,19983,Salud Humana,6904526,950,1,0,0
2021,19984,Salud Humana,3064304,0,0,0,0
2021,19985,Salud Humana,4280618,0,0,0,0
2021,19986,Salud Humana,2051732,0,0,0,0
2021,19987,Salud Humana,2899101,25000,0,1,0
2021,19988,Salud Humana,4332569,0,0,0,0
2021,19989,Salud Humana,3625743,0,0,0,0
2021,19991,Salud Humana,3796653,0,0,0,0
2021,19993,Salud Humana,1491289,0,0,0,0
2021,19994,Salud Humana,8083352,0,0,0,0
2021,19996,"Actividades Profesionales, Cientificas",5986824,0,0,0,0
2021,19997,Salud Humana,2518915,9985,0,0,0
2021,19998,Salud Humana,3032613,0,0,0,0
2021,20283,Salud Humana,4625538,105000,1,1,0
2021,19999,Salud Humana,26935337,1000,1,0,0
2021,20284,Salud Humana,4125052,8000,1,0,0
2021,20285,Salud Humana,2157956,0,0,0,0
2021,20000,Salud Humana,1217283,4000,0,0,0
2021,20286,Salud Humana,5306274,0,0,0,0
2021,20001,Salud Humana,4183884,0,0,0,0
2021,20002,Inmobiliarias Y Alquileres,1725573,0,0,0,0
2021,20003,Inform Y Serv De Informacion,248440434,104548,0,0,0
2021,20287,Actividades De Telecomunicaciones,472859410,0,0,0,0
2021,20004,Obtencion Y Suministro De Personal,155048710,3846,1,0,0
2021,20005,Obtencion Y Suministro De Personal,5348329,0,0,0,0
2021,20006,Expendio De Alimentos,19754410,0,0,0,0
2021,20007,Inform Y Serv De Informacion,11889630,0,0,0,0
2021,20288,Obtencion Y Suministro De Personal,6865807,0,0,0,0
2021,20289,Expendio De Alimentos,23757598,0,0,0,0
2021,20290,Inform Y Serv De Informacion,187058477,0,0,0,0
2021,20292,Inform Y Serv De Informacion,30720672,0,0,0,0
2021,20293,Call Center,14771095,0,0,0,0
2021,20294,Call Center,10453799,0,0,0,0
2021,20295,Publicidad,6592967,0,0,0,0
2021,20296,"Actividades Profesionales, Cientificas",722292,0,0,0,0
2021,20297,"Actividades Profesionales, Cientificas",9762755,0,0,0,0
2021,20298,"Actividades Profesionales, Cientificas",36564437,0,0,0,0
2021,20299,Inmobiliarias Y Alquileres,101764145,0,0,0,0
2021,20300,Actividades Administrativas,3371517,0,0,0,0
2021,20301,Inmobiliarias Y Alquileres,2332385,0,0,0,0
2021,20302,"Actividades Profesionales, Cientificas",14958159,0,0,0,0
2021,20303,Inform Y Serv De Informacion,28101846,0,0,0,0
2021,20304,Auxiliares Del Transporte,3788929,0,0,0,0
2021,20305,Actividades De Telecomunicaciones,2864632,0,0,0,0
2021,20306,"Actividades Creativas, Artisticas Y De Entretenim",16860902,0,0,0,0
2021,20307,Inform Y Serv De Informacion,17604949,0,0,0,0
2021,20308,Inmobiliarias Y Alquileres,10454380,0,0,0,0
2021,20309,"Actividades Profesionales, Cientificas",36347662,822168,1,0,0
2021,20310,Salud Humana,178402861,2800,1,0,0
2021,20311,Publicidad,5697389,0,0,0,0
2021,20312,Publicidad,23741062,23081,0,0,0
2021,20313,Expendio De Alimentos,9185727,0,0,0,0
2021,20314,Expendio De Alimentos,6259553,20000,1,0,0
2021,20315,Publicidad,13601027,0,0,0,0
2021,20316,Publicidad,7775197,0,0,0,0
2021,20317,Publicidad,25271211,0,0,0,0
2021,20318,Publicidad,12768122,0,0,0,0
2021,20319,Publicidad,5637392,0,0,0,0
2021,20320,Publicidad,6976536,0,0,0,0
2021,20321,Publicidad,27624235,0,0,0,0
2021,20322,Publicidad,17171856,0,0,0,0
2021,20323,Publicidad,25814387,0,0,0,0
2021,20324,Publicidad,11531494,0,0,0,0
2021,20325,Publicidad,7056818,0,0,0,0
2021,20326,Publicidad,13787890,0,0,0,0
2021,20327,Expendio De Alimentos,6216998,0,0,0,0
2021,20328,Publicidad,24567369,0,0,0,0
2021,20329,Expendio De Alimentos,17054014,0,0,0,0
2021,20330,Publicidad,206045737,0,0,0,0
2021,20331,Expendio De Alimentos,32844621,0,0,0,0
2021,20332,Expendio De Alimentos,68364825,15830,0,1,0
2021,20333,Publicidad,9748832,0,0,0,0
2021,20334,Expendio De Alimentos,37565096,0,0,0,0
2021,20335,Expendio De Alimentos,28965016,0,0,0,0
2021,20336,Publicidad,13075184,0,0,0,0
2021,20337,Expendio De Alimentos,5785587,5730,0,1,0
2021,20338,Expendio De Alimentos,35810379,0,0,0,0
2021,20339,Auxiliares Del Transporte,6263550,0,0,0,0
2021,20340,Inform Y Serv De Informacion,152989463,59950,1,0,0
2021,20341,Postales Y Correos,1628177000,0,0,0,0
2021,20342,Expendio De Alimentos,7850222,134099,1,1,0
2021,20343,"Actividades Creativas, Artisticas Y De Entretenim",31388398,1909326,1,1,0
2021,20344,Publicidad,7324352,0,0,0,0
2021,20345,Publicidad,18357167,0,0,0,0
2021,20346,Inform Y Serv De Informacion,102599646,15354,1,0,0
2021,20347,Inmobiliarias Y Alquileres,4856050,0,0,0,0
2021,20348,Inmobiliarias Y Alquileres,9208596,0,0,0,0
2021,20349,Inform Y Serv De Informacion,8426994,0,0,0,0
2021,20350,"Actividades Profesionales, Cientificas",4516355,0,0,0,0
2021,20351,Otros Servicios,6301702,0,0,0,0
2021,20352,Actividades Administrativas,9421648,0,0,0,0
2021,20353,Expendio De Alimentos,4814555,0,0,0,0
2021,20354,"Actividades Profesionales, Cientificas",11858918,0,0,0,0
2021,20355,"Actividades Profesionales, Cientificas",2949255,0,0,0,0
2021,20356,Actividades Administrativas,13314548,0,0,0,0
2021,20357,Actividades Administrativas,4915142,0,0,0,0
2021,20358,Actividades Administrativas,6029596,0,0,0,0
2021,20359,Actividades Administrativas,5949290,0,0,0,0
2021,20360,Actividades Administrativas,2641660,0,0,0,0
2021,20361,Actividades Administrativas,3812520,0,0,0,0
2021,20362,Actividades Administrativas,3295298,0,0,0,0
2021,20363,Actividades Administrativas,3054765,0,0,0,0
2021,20364,Actividades Administrativas,3311376,0,0,0,0
2021,20365,Actividades Administrativas,6693076,0,0,0,0
2021,20366,Auxiliares Del Transporte,7861256,0,0,0,0
2021,20367,Auxiliares Del Transporte,16260276,30074,0,0,0
2021,20368,Call Center,51487463,0,0,0,0
2021,20369,Call Center,69147330,0,0,0,0
2021,20370,Call Center,38212260,21574,1,0,0
2021,20371,Call Center,48534915,0,0,0,0
2021,20372,Call Center,82175697,4200,0,1,0
2021,20373,Call Center,45393709,0,0,0,0
2021,20374,Auxiliares Del Transporte,9379332,15394,0,0,0
2021,20375,Publicidad,31818656,0,0,0,0
2021,20376,Publicidad,23172221,0,0,0,0
2021,20377,Publicidad,23055879,165,1,1,0
2021,20378,Publicidad,20416508,0,0,0,0
2021,20379,Publicidad,57432880,0,0,0,0
2021,20380,Publicidad,20703888,0,0,0,0
2021,20381,Publicidad,10992857,0,0,0,0
2021,20382,Auxiliares Del Transporte,22773156,890,0,1,0
2021,20383,Auxiliares Del Transporte,22533389,0,0,0,0
2021,20384,Auxiliares Del Transporte,2696400,0,0,0,0
2021,20385,Auxiliares Del Transporte,13004122,0,0,0,0
2021,20386,Auxiliares Del Transporte,6469483,0,0,0,0
2021,20387,Agencias De Viajes,8895102,0,0,0,0
2021,20388,Agencias De Viajes,1658763,0,0,0,0
2021,20389,Agencias De Viajes,4392937,0,0,0,0
2021,20390,"Actividades Creativas, Artisticas Y De Entretenim",24714490,0,0,0,0
2021,20391,"Actividades Creativas, Artisticas Y De Entretenim",3533081,0,0,0,0
2021,20392,"Actividades Profesionales, Cientificas",3784938,0,0,0,0
2021,20393,Otros Servicios,21390679,0,0,0,0
2021,20394,Otros Servicios,8877304,0,0,0,0
2021,20395,Otros Servicios,4256219,0,0,0,0
2021,20396,Otros Servicios,3313137,0,0,0,0
2021,20397,Otros Servicios,778246,0,0,0,0
2021,20398,Otros Servicios,5640041,0,0,0,0
2021,20399,Otros Servicios,17565665,0,0,0,0
2021,20400,Otros Servicios,1131827,0,0,0,0
2021,20401,Otros Servicios,6310870,14776,0,0,0
2021,13117,Alojamiento,5371350,0,0,0,0
2021,13118,Alojamiento,3950347,0,0,0,0
2021,13119,Alojamiento,7603543,10328,0,0,0
2021,13120,Alojamiento,963179,0,0,0,0
2021,13122,Alojamiento,3365633,5130,0,0,0
2021,13123,Alojamiento,3934858,0,0,0,0
2021,13124,Otros Servicios,5296158,0,0,0,0
2021,13125,Expendio De Alimentos,16504898,0,0,0,0
2021,13127,Expendio De Alimentos,36095695,16350,1,0,0
2021,13128,Expendio De Alimentos,2627644,10000,0,0,0
2021,13130,Postales Y Correos,3263718,0,0,0,0
2021,13132,Inmobiliarias Y Alquileres,41069320,0,0,0,0
2021,13133,Inmobiliarias Y Alquileres,1881780,0,0,0,0
2021,13134,Inmobiliarias Y Alquileres,5285247,0,0,0,0
2021,19549,Inform Y Serv De Informacion,4389833,0,0,0,0
2021,13137,Inform Y Serv De Informacion,61689973,0,0,0,0
2021,13138,Obtencion Y Suministro De Personal,13294503,0,0,0,0
2021,13139,Inform Y Serv De Informacion,5717098,0,0,0,0
2021,13140,Inform Y Serv De Informacion,4035182,23000,0,0,0
2021,13142,"Actividades Profesionales, Cientificas",7295443,0,0,0,0
2021,13145,Obtencion Y Suministro De Personal,81901187,0,0,0,0
2021,13146,Obtencion Y Suministro De Personal,3038191,0,0,0,0
2021,13147,Obtencion Y Suministro De Personal,17300090,0,0,0,0
2021,13149,Obtencion Y Suministro De Personal,221001665,1616,0,0,0
2021,13150,Obtencion Y Suministro De Personal,899339,0,0,0,0
2021,13151,Obtencion Y Suministro De Personal,6361788,0,0,0,0
2021,13152,Obtencion Y Suministro De Personal,47958766,0,0,0,0
2021,13153,Obtencion Y Suministro De Personal,19719748,58931,1,0,0
2021,13154,Obtencion Y Suministro De Personal,37142230,6992,1,0,0
2021,13157,Obtencion Y Suministro De Personal,7254753,0,0,0,0
2021,13159,Obtencion Y Suministro De Personal,86092150,1606,1,0,0
2021,13160,Obtencion Y Suministro De Personal,12797487,0,0,0,0
2021,13161,Obtencion Y Suministro De Personal,221961007,14558,1,0,0
2021,13162,Obtencion Y Suministro De Personal,17303846,5000,1,0,0
2021,13163,Obtencion Y Suministro De Personal,10622105,0,0,0,0
2021,13164,Obtencion Y Suministro De Personal,16747330,0,0,0,0
2021,13165,"Actividades Profesionales, Cientificas",20179502,0,0,0,0
2021,13167,Educacion Superior,32751492,0,0,0,0
2021,13169,Educacion Superior,142517777,0,0,0,0
2021,13170,Educacion Superior,115432435,4612,0,0,0
2021,13171,Educacion Superior,529228,0,0,0,0
2021,13172,Educacion Superior,1853427,0,0,0,0
2021,13173,Educacion Superior,23193947,0,0,0,0
2021,13174,Educacion Superior,271522605,672074,0,0,0
2021,13175,Salud Humana,15248894,0,0,0,0
2021,13176,Salud Humana,11992161,0,0,0,0
2021,13177,Salud Humana,39191040,0,0,0,0
2021,13178,Salud Humana,61179063,53361,1,1,0
2021,13179,Salud Humana,21673091,0,0,0,0
2021,13180,Salud Humana,27594494,27853,0,0,0
2021,13181,Salud Humana,198331793,77530,0,1,0
2021,19550,Salud Humana,3420689,8985,0,0,0
2021,13183,Salud Humana,10750897,32300,1,1,0
2021,13184,Salud Humana,20436419,17000,0,0,0
2021,13185,Salud Humana,33407301,0,0,0,0
2021,13186,Salud Humana,54622655,13500,1,0,0
2021,13190,Salud Humana,452271001,2072701,1,0,0
2021,13192,Salud Humana,74169276,80673,1,0,0
2021,13193,Salud Humana,148648134,0,0,0,0
2021,13194,Salud Humana,94812670,4033,0,0,0
2021,13195,Salud Humana,233948529,269848,0,1,0
2021,13197,Salud Humana,1791618,0,0,0,0
2021,13198,Salud Humana,5220690,0,0,0,0
2021,13199,Salud Humana,8281895,0,0,0,0
2021,13200,Salud Humana,7011327,33150,0,1,0
2021,19551,Salud Humana,2275226,216,0,0,0
2021,13201,Salud Humana,15853101,0,0,0,0
2021,13202,Otros Servicios,18358603,196020,0,1,0
2021,13203,Otros Servicios,19359799,0,0,0,0
2021,13204,Alojamiento,451203,0,0,0,0
2021,13205,Salud Humana,4760401,43935,0,1,0
2021,13206,Expendio De Alimentos,7831693,0,0,0,0
2021,13209,Salud Humana,4715264,4027,0,1,0
2021,13212,Inmobiliarias Y Alquileres,10416009,0,0,0,0
2021,13213,"Actividades Profesionales, Cientificas",740533,31,0,1,0
2021,13214,Salud Humana,11429485,3836,0,1,0
2021,13217,Salud Humana,11345456,55243,0,1,0
2021,13218,Actividades Administrativas,4518972,0,0,0,0
2021,13219,Obtencion Y Suministro De Personal,23452307,3076,0,1,0
2021,13220,Inform Y Serv De Informacion,7508821,1462,0,1,0
2021,13222,Obtencion Y Suministro De Personal,2600396,0,0,0,0
2021,13225,Salud Humana,10962095,0,0,0,0
2021,13226,"Actividades Profesionales, Cientificas",10137572,13000,0,0,0
2021,13229,Alojamiento,654515,0,0,0,0
2021,13231,Otros Servicios,11932437,15238,0,1,0
2021,13232,Actividades De Telecomunicaciones,4258282,0,0,0,0
2021,13233,Auxiliares Del Transporte,67354795,37600,0,0,0
2021,13238,Obtencion Y Suministro De Personal,14008999,0,0,0,0
2021,13240,Obtencion Y Suministro De Personal,71976057,0,0,0,0
2021,13241,Otros Servicios,8983536,21115,1,0,0
2021,18272,Inform Y Serv De Informacion,3268265,0,0,0,0
2021,13244,Expendio De Alimentos,3934371,0,0,0,0
2021,13245,Salud Humana,15424715,38973,0,0,0
2021,13247,Alojamiento,922460,0,0,0,0
2021,13248,"Actividades Profesionales, Cientificas",4500098,0,0,0,0
2021,13250,Expendio De Alimentos,4504809,0,0,0,0
2021,17758,"Actividades Profesionales, Cientificas",2240144,0,0,0,0
2021,13251,Actividades De Telecomunicaciones,12321175,5856,1,0,0
2021,13252,Salud Humana,2830763,0,0,0,0
2021,13253,Salud Humana,117475438,251896,0,0,0
2021,13254,"Actividades Profesionales, Cientificas",4166608,0,0,0,0
2021,13256,Obtencion Y Suministro De Personal,5709190,0,0,0,0
2021,13257,Inmobiliarias Y Alquileres,7118966,0,0,0,0
2021,13258,Alojamiento,1930199,0,0,0,0
2021,13259,Alojamiento,227651,0,0,0,0
2021,13260,Alojamiento,758560,0,0,0,0
2021,13261,Alojamiento,648130,0,0,0,0
2021,13262,Alojamiento,705791,0,0,0,0
2021,13263,Alojamiento,1238210,0,0,0,0
2021,13264,Alojamiento,988815,0,0,0,0
2021,13265,Alojamiento,912973,0,0,0,0
2021,13266,Alojamiento,1600263,0,0,0,0
2021,13267,"Actividades Creativas, Artisticas Y De Entretenim",23036355,750,0,0,0
2021,13268,Alojamiento,3126859,8290,1,1,0
2021,13269,Alojamiento,447619,0,0,0,0
2021,13271,Obtencion Y Suministro De Personal,2418830,0,0,0,0
2021,13273,Obtencion Y Suministro De Personal,14361890,0,0,0,0
2021,13276,Expendio De Alimentos,7208332,0,0,0,0
2021,13277,Alojamiento,5731858,0,0,0,0
2021,13280,Salud Humana,33036889,35000,1,1,0
2021,13281,Salud Humana,18784944,64789,0,0,0
2021,13283,Auxiliares Del Transporte,3150056,0,0,0,0
2021,13284,Actividades De Telecomunicaciones,2873067,0,0,0,0
2021,13285,Obtencion Y Suministro De Personal,18066964,709,0,0,0
2021,13286,Obtencion Y Suministro De Personal,5120694,544,1,0,0
2021,13287,Obtencion Y Suministro De Personal,4585801,0,0,0,0
2021,13288,"Actividades Profesionales, Cientificas",32356103,0,0,0,0
2021,13292,Actividades De Telecomunicaciones,8601070,0,0,0,0
2021,13293,"Actividades Profesionales, Cientificas",5284230,2038,1,1,0
2021,13294,"Actividades Creativas, Artisticas Y De Entretenim",12177047,0,0,0,0
2021,13295,"Actividades Creativas, Artisticas Y De Entretenim",81952233,0,0,0,0
2021,13297,Expendio De Alimentos,10523450,0,0,0,0
2021,13299,Expendio De Alimentos,27937272,0,0,0,0
2021,20008,Inform Y Serv De Informacion,3480821,0,0,0,0
2021,13303,"Actividades Creativas, Artisticas Y De Entretenim",2644189,1843,0,0,0
2021,13305,Alojamiento,4879515,0,0,0,0
2021,13306,Alojamiento,1323296,0,0,0,0
2021,13312,Otros Servicios,4308151,0,0,0,0
2021,17761,Alojamiento,2447076,0,0,0,0
2021,17762,Edicion,16406667,0,0,0,0
2021,17763,Edicion,2379016,0,0,0,0
2021,17764,Alojamiento,889427,1000,0,0,0
2021,17765,Alojamiento,2523057,0,0,0,0
2021,18921,Expendio De Alimentos,2393737,0,0,0,0
2021,17766,Expendio De Alimentos,36979889,0,0,0,0
2021,18273,Alojamiento,4811338,0,0,0,0
2021,18278,Auxiliares Del Transporte,33746282,280008,1,1,0
2021,18279,Obtencion Y Suministro De Personal,97373150,0,0,0,0
2021,18280,Inmobiliarias Y Alquileres,2767827,0,0,0,0
2021,18281,Salud Humana,166167917,2964514,0,0,0
2021,18282,Auxiliares Del Transporte,39238868,585730,0,0,0
2021,18283,Inmobiliarias Y Alquileres,24494011,25850,0,1,0
2021,18284,Auxiliares Del Transporte,9929152,6049,0,1,0
2021,18285,Auxiliares Del Transporte,3703384,0,0,0,0
2021,18286,Auxiliares Del Transporte,7438227,12389,0,1,0
2021,18287,Postales Y Correos,2588586,0,0,0,0
2021,20402,Expendio De Alimentos,2805856,0,0,0,0
2021,19552,Expendio De Alimentos,4558421,0,0,0,0
2021,18289,Otros Servicios,5720348,0,0,0,0
2021,18290,Otros Servicios,4149722,0,0,0,0
2021,18291,"Actividades Creativas, Artisticas Y De Entretenim",15458818,15257,1,0,0
2021,18292,"Actividades Creativas, Artisticas Y De Entretenim",1090000,0,0,0,0
2021,18293,Alojamiento,931731,0,0,0,0
2021,18295,Salud Humana,16340210,0,0,0,0
2021,18296,Salud Humana,27285026,17656,0,1,0
2021,18297,Salud Humana,127719685,3898,1,1,0
2021,18298,Call Center,42326520,0,0,0,0
2021,18299,Obtencion Y Suministro De Personal,17736397,10890,1,1,0
2021,18300,Salud Humana,174936570,0,0,0,0
2021,19553,Expendio De Alimentos,2763574,0,0,0,0
2021,18922,Actividades De Telecomunicaciones,2795527,0,0,0,0
2021,19554,Inmobiliarias Y Alquileres,2686808,0,0,0,0
2021,19555,Inmobiliarias Y Alquileres,3301927,0,0,0,0
2021,19556,Inmobiliarias Y Alquileres,3712229,0,0,0,0
2021,18924,Actividades Administrativas,4255529,0,0,0,0
2021,18925,Salud Humana,23028707,0,0,0,0
2021,18928,"Actividades Creativas, Artisticas Y De Entretenim",1785243,0,0,0,0
2021,18929,"Actividades Creativas, Artisticas Y De Entretenim",6974359,0,0,0,0
2021,18930,Otros Servicios,11158595,0,0,0,0
2021,18931,Alojamiento,664918,0,0,0,0
2021,18932,Otros Servicios,5856167,0,0,0,0
2021,18933,Inmobiliarias Y Alquileres,14775252,62361,0,0,0
2021,18934,Actividades De Telecomunicaciones,9211525,0,0,0,0
2021,19557,"Actividades Profesionales, Cientificas",5112713,21390,1,0,0
2021,18935,Salud Humana,42492362,0,0,0,0
2021,18936,Salud Humana,3176632,0,0,0,0
2021,18937,Otros Servicios,7499724,790,0,0,0
2021,19558,Alojamiento,1128485,0,0,0,0
2021,19559,Alojamiento,467142,0,0,0,0
2021,19560,Alojamiento,1258018,0,0,0,0
2021,19561,Alojamiento,1175756,0,0,0,0
2021,19562,Alojamiento,2998984,0,0,0,0
2021,20403,Actividades Administrativas,6516087,4516,0,0,0
2021,20010,"Actividades Profesionales, Cientificas",46305275,9178,1,0,0
2021,20011,Alojamiento,446594,0,0,0,0
2021,20012,Alojamiento,597441,0,0,0,0
2021,20013,Alojamiento,1806311,0,0,0,0
2021,20014,Alojamiento,519211,0,0,0,0
2021,20015,"Actividades Creativas, Artisticas Y De Entretenim",2869207,0,0,0,0
2021,20016,Postales Y Correos,2557685,5751,0,0,0
2021,20017,Salud Humana,11332890,50000,0,0,0
2021,20019,Salud Humana,1973188,1200,0,0,0
2021,20021,Salud Humana,39425966,37922,0,0,0
2021,20022,Salud Humana,7110823,0,0,0,0
2021,20023,Salud Humana,21850193,0,0,0,0
2021,20024,Salud Humana,2574366,0,0,0,0
2021,20025,Salud Humana,1575586,0,0,0,0
2021,20026,Salud Humana,5124985,0,0,0,0
2021,20027,Salud Humana,4711313,0,0,0,0
2021,20028,Salud Humana,4050662,0,0,0,0
2021,20029,Salud Humana,3416345,0,0,0,0
2021,20030,Salud Humana,8549912,5073,0,0,0
2021,20031,Salud Humana,5227485,0,0,0,0
2021,20032,Salud Humana,1490281,2015,1,1,0
2021,20033,Salud Humana,2988390,0,0,0,0
2021,20034,Salud Humana,3546264,0,0,0,0
2021,20035,Salud Humana,2708414,0,0,0,0
2021,20036,Salud Humana,4355530,20328,0,1,0
2021,20037,Salud Humana,4981042,0,0,0,0
2021,20038,Salud Humana,2901372,0,0,0,0
2021,20039,Salud Humana,3807745,0,0,0,0
2021,20040,Salud Humana,4272392,0,0,0,0
2021,20404,Obtencion Y Suministro De Personal,7095294,0,0,0,0
2021,20405,Expendio De Alimentos,24365667,0,0,0,0
2021,20406,Expendio De Alimentos,14423528,0,0,0,0
2021,20407,Salud Humana,54392228,71291,0,1,0
2021,20408,Salud Humana,8678549,0,0,0,0
2021,20409,Salud Humana,4187663,0,0,0,0
2021,20410,"Actividades Creativas, Artisticas Y De Entretenim",28170595,0,0,0,0
2021,20411,"Actividades Creativas, Artisticas Y De Entretenim",2008974,0,0,0,0
2021,13313,Alojamiento,1231039,0,0,0,0
2021,13314,Alojamiento,2252465,0,0,0,0
2021,13315,Alojamiento,4103837,0,0,0,0
2021,13318,Alojamiento,587594,0,0,0,0
2021,13319,Alojamiento,581153,0,0,0,0
2021,13321,Alojamiento,856166,0,0,0,0
2021,13322,Alojamiento,3624870,0,0,0,0
2021,13323,Alojamiento,180087832,317853,0,1,0
2021,13324,Alojamiento,6524342,7280,1,0,0
2021,13325,Alojamiento,5036307,0,0,0,0
2021,13326,Expendio De Alimentos,12148430,0,0,0,0
2021,13329,Otros Servicios,5154651,17100,0,0,0
2021,13330,Expendio De Alimentos,3980211,0,0,0,0
2021,13332,Expendio De Alimentos,5876360,0,0,0,0
2021,13334,Expendio De Alimentos,7766281,0,0,0,0
2021,13335,Inmobiliarias Y Alquileres,870004,0,0,0,0
2021,13336,"Actividades Creativas, Artisticas Y De Entretenim",31388397,1909325,1,1,0
2021,13337,"Actividades Creativas, Artisticas Y De Entretenim",31388397,1909325,1,1,0
2021,13338,Otros Servicios,1999641,0,0,0,0
2021,13339,Expendio De Alimentos,13845075,0,0,0,0
2021,13340,Expendio De Alimentos,9751079,19300,0,1,0
2021,13341,Expendio De Alimentos,4728193,8500,0,0,0
2021,13344,Expendio De Alimentos,2881981,0,0,0,0
2021,13345,Auxiliares Del Transporte,13716309,0,0,0,0
2021,13346,Auxiliares Del Transporte,14626342,1316,0,0,0
2021,13348,Auxiliares Del Transporte,764244,0,0,0,0
2021,13349,Auxiliares Del Transporte,10268231,343734,0,1,0
2021,13350,Auxiliares Del Transporte,246252861,262820,0,1,0
2021,13351,Auxiliares Del Transporte,124528380,363291,0,1,0
2021,13353,Agencias De Viajes,2905584,0,0,0,0
2021,13354,Agencias De Viajes,1438262,0,0,0,0
2021,13355,Auxiliares Del Transporte,12189692,0,0,0,0
2021,13357,Auxiliares Del Transporte,5029403,0,0,0,0
2021,13358,Postales Y Correos,16816796,15932,0,0,0
2021,13360,Postales Y Correos,10107591,5800,1,0,0
2021,13362,Actividades De Telecomunicaciones,4515085,0,0,0,0
2021,13365,Actividades De Telecomunicaciones,164804396,674315,0,0,0
2021,13366,Prog Y Trans De Radio Y Television,147211223,0,0,0,0
2021,13367,Prog Y Trans De Radio Y Television,8639787,0,0,0,0
2021,13369,Inmobiliarias Y Alquileres,16077669,183460,0,1,0
2021,13370,Inmobiliarias Y Alquileres,12023468,0,0,0,0
2021,13371,Inmobiliarias Y Alquileres,5574401,28054,0,1,0
2021,13373,Inmobiliarias Y Alquileres,3765092,750,0,1,0
2021,13374,Inmobiliarias Y Alquileres,18084991,86766,1,0,0
2021,13375,Inmobiliarias Y Alquileres,8207128,0,0,0,0
2021,13377,Inform Y Serv De Informacion,52821012,0,0,0,0
2021,13379,Inform Y Serv De Informacion,75575443,9289,0,0,0
2021,13380,Inform Y Serv De Informacion,407629,0,0,0,0
